record_id,record_hash,case_id,case_type,originating_station_id,district_id,state_id,record_type,sensitivity_level,victim_flag,witness_flag,juvenile_flag,evidence_media_flag,sealed_status,retention_status,owner_agency,raw_record_included,synthetic_only
REC-000442,0b78c248bf72ce01e5e741e0,CASE-00312,WOMEN_CHILD_SAFETY,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,STATE_03,FIR_SUMMARY,MEDIUM,true,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000443,165537a7bd124a847522b908,CASE-00007,FINANCIAL_CRIME,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,STATE_03,COURT_SUBMISSION,MEDIUM,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000444,d7a80c935b5e982d9aa6d398,CASE-00124,MISSING_PERSON,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,STATE_01,EVIDENCE_MEDIA,CLASSIFIED,false,false,false,true,OPEN,ACTIVE,POLICE,false,true
REC-000445,673ba424a3a4663dda643f8d,CASE-00052,JUVENILE_PROTECTION,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,CYBERCRIME_COMPLAINT,HIGH,false,false,true,false,OPEN,ACTIVE,POLICE,false,true
REC-000446,dcd08b3ca22c6a94ae8a5f03,CASE-00235,JUVENILE_PROTECTION,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,COURT_SUBMISSION,MEDIUM,false,false,true,false,OPEN,ACTIVE,POLICE,false,true
REC-000447,34db2ece38e91ed7d58eda26,CASE-00332,CYBER_FRAUD,STATE_01_DIST_01_PS_01,STATE_01_DIST_01,STATE_01,COURT_SUBMISSION,HIGH,false,false,false,false,SEALED,ACTIVE,POLICE,false,true
REC-000448,03448ee43768bdde0a74294f,CASE-00255,FINANCIAL_CRIME,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,STATE_01,FORENSIC_REPORT,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000449,5cffb8dc75d9d131aa574db1,CASE-00291,JUVENILE_PROTECTION,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,VICTIM_RECORD,CLASSIFIED,true,false,true,false,OPEN,ACTIVE,POLICE,false,true
REC-000450,b633e7b814cf174a43cb626e,CASE-00134,VIOLENT_CRIME,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,EVIDENCE_MEDIA,HIGH,false,false,false,true,OPEN,ACTIVE,POLICE,false,true
REC-000451,ff9622bb7b9b3a8b0b41797e,CASE-00148,JUVENILE_PROTECTION,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,FORENSIC_REPORT,CLASSIFIED,false,false,true,false,OPEN,UNDER_REVIEW,POLICE,false,true
REC-000452,26560f8c17e3de8c4965db49,CASE-00347,NARCOTICS,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,STATE_03,FIR_SUMMARY,LOW,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000453,ef965b5376f5da9b65d36b0a,CASE-00105,NARCOTICS,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,STATE_01,COURT_SUBMISSION,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000454,08885d987fd222a58c5328a3,CASE-00291,JUVENILE_PROTECTION,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,CYBERCRIME_COMPLAINT,MEDIUM,false,false,true,false,OPEN,ACTIVE,POLICE,false,true
REC-000455,7ab9fa00902faedfec4f6eaa,CASE-00334,GENERAL_THEFT,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,STATE_03,FORENSIC_REPORT,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000456,36df47b04b751c66778ec264,CASE-00345,MISSING_PERSON,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,COURT_SUBMISSION,MEDIUM,false,false,false,false,OPEN,ARCHIVED,POLICE,false,true
REC-000457,ecb5fcc125306a4757b45936,CASE-00350,GENERAL_THEFT,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,CYBERCRIME_COMPLAINT,HIGH,false,false,false,false,OPEN,ARCHIVED,POLICE,false,true
REC-000458,d3396f3cbd7762ada5e22661,CASE-00103,NARCOTICS,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,STATE_03,CYBERCRIME_COMPLAINT,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000459,b0fa4c8793acea9c90dd0730,CASE-00068,MISSING_PERSON,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,JUVENILE_RECORD,HIGH,false,false,true,false,OPEN,UNDER_REVIEW,POLICE,false,true
REC-000460,eff1115c482447753dc310ac,CASE-00069,MISSING_PERSON,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,JUVENILE_RECORD,CLASSIFIED,false,false,true,false,OPEN,ACTIVE,POLICE,false,true
REC-000461,24b2390d4286ceb3b5cac194,CASE-00026,NARCOTICS,STATE_03_DIST_02_PS_03,STATE_03_DIST_02,STATE_03,CASE_DIARY,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000462,8b7b39325ff9b7c2d5920e98,CASE-00257,WOMEN_CHILD_SAFETY,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,COURT_SUBMISSION,HIGH,true,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000463,c011f85cd776f501c3ad33a7,CASE-00158,WOMEN_CHILD_SAFETY,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,STATE_02,FORENSIC_REPORT,MEDIUM,true,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000464,e5b9726d9f3e2587e6ca9d62,CASE-00188,JUVENILE_PROTECTION,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,STATE_01,FIR_SUMMARY,LOW,false,false,true,false,OPEN,ARCHIVED,POLICE,false,true
REC-000465,6450080d1678d5ddf5771d4d,CASE-00154,JUVENILE_PROTECTION,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,VICTIM_RECORD,MEDIUM,true,false,true,false,OPEN,ACTIVE,POLICE,false,true
REC-000466,2a05bb6a95495218d6bd8508,CASE-00126,CYBER_FRAUD,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,STATE_03,FORENSIC_REPORT,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000467,d7f5f5e94d3e5229dcdcc76e,CASE-00039,CYBER_FRAUD,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,STATE_02,COURT_SUBMISSION,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000468,d12a6a6433534d48c6b83a73,CASE-00142,VIOLENT_CRIME,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,FIR_SUMMARY,MEDIUM,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000469,d34c1d02092001a70a7d7610,CASE-00311,CYBER_FRAUD,STATE_02_DIST_03_PS_02,STATE_02_DIST_03,STATE_02,JUVENILE_RECORD,CLASSIFIED,false,false,true,false,OPEN,ACTIVE,POLICE,false,true
REC-000470,6a2e764a7c5c098cd2bd4b1e,CASE-00126,CYBER_FRAUD,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,STATE_03,WITNESS_STATEMENT,MEDIUM,false,true,false,false,OPEN,UNDER_REVIEW,POLICE,false,true
REC-000471,f6f606c409b171df8e67b6a2,CASE-00291,JUVENILE_PROTECTION,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,FIR_SUMMARY,MEDIUM,false,false,true,false,OPEN,ACTIVE,POLICE,false,true
REC-000472,677656597aa945bf37b29733,CASE-00085,MISSING_PERSON,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,STATE_03,JUVENILE_RECORD,HIGH,false,false,true,false,OPEN,UNDER_REVIEW,POLICE,false,true
REC-000473,0ed03201c38222181d07677f,CASE-00114,GENERAL_THEFT,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,WITNESS_STATEMENT,HIGH,false,true,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000474,8ba047dcb06061d980da4456,CASE-00168,NARCOTICS,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,VICTIM_RECORD,HIGH,true,false,false,false,SEALED,ARCHIVED,POLICE,false,true
REC-000475,77385b524212abbfb3cdbdf8,CASE-00122,VIOLENT_CRIME,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,STATE_03,CYBERCRIME_COMPLAINT,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000476,0265fa722eaf9f9e7f597fb4,CASE-00217,FINANCIAL_CRIME,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,EVIDENCE_MEDIA,CLASSIFIED,false,false,false,true,OPEN,UNDER_REVIEW,POLICE,false,true
REC-000477,abfd23e434f0f6d490ebb742,CASE-00306,WOMEN_CHILD_SAFETY,STATE_02_DIST_02_PS_01,STATE_02_DIST_02,STATE_02,CYBERCRIME_COMPLAINT,HIGH,true,false,false,false,OPEN,ARCHIVED,POLICE,false,true
REC-000478,f603fdd3a2db93afcae05d4c,CASE-00356,NARCOTICS,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,STATE_02,COURT_SUBMISSION,MEDIUM,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000479,2a72e9e4ca2925b1a4edb88a,CASE-00330,CYBER_FRAUD,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,STATE_03,FIR_SUMMARY,MEDIUM,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000480,f2c0ebfdd7531b5c97ba07d9,CASE-00077,MISSING_PERSON,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,FORENSIC_REPORT,HIGH,false,false,false,false,OPEN,UNDER_REVIEW,POLICE,false,true
REC-000481,81ee1ae4cfae32eead5fbff3,CASE-00355,VIOLENT_CRIME,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,STATE_03,CYBERCRIME_COMPLAINT,MEDIUM,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000482,d67455c45a07a17b5f35d785,CASE-00099,GENERAL_THEFT,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,COURT_SUBMISSION,HIGH,false,false,false,false,OPEN,UNDER_REVIEW,POLICE,false,true
REC-000483,b10eeff052ba452504a54f88,CASE-00232,WOMEN_CHILD_SAFETY,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,STATE_03,CYBERCRIME_COMPLAINT,HIGH,true,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000484,9322ab1e6956dec6b780efa5,CASE-00273,FINANCIAL_CRIME,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,JUVENILE_RECORD,CLASSIFIED,false,false,true,false,OPEN,ACTIVE,POLICE,false,true
REC-000485,35bc703759f57f410bdca3fc,CASE-00036,FINANCIAL_CRIME,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,STATE_03,JUVENILE_RECORD,CLASSIFIED,false,false,true,false,OPEN,ACTIVE,POLICE,false,true
REC-000486,7688899d0d149034386f953b,CASE-00061,GENERAL_THEFT,STATE_02_DIST_01_PS_03,STATE_02_DIST_01,STATE_02,VICTIM_RECORD,MEDIUM,true,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000487,b3eecf3008e24f3ad0d4b532,CASE-00157,GENERAL_THEFT,STATE_03_DIST_01_PS_01,STATE_03_DIST_01,STATE_03,FORENSIC_REPORT,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000488,fc498ccdbed501011d0e55db,CASE-00351,FINANCIAL_CRIME,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,CYBERCRIME_COMPLAINT,CLASSIFIED,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000489,f9bc8573a426e646d493c5fc,CASE-00332,CYBER_FRAUD,STATE_01_DIST_01_PS_01,STATE_01_DIST_01,STATE_01,JUVENILE_RECORD,CLASSIFIED,false,false,true,false,OPEN,ACTIVE,POLICE,false,true
REC-000490,cccc11295402cd9a4c3a9b77,CASE-00332,CYBER_FRAUD,STATE_01_DIST_01_PS_01,STATE_01_DIST_01,STATE_01,EVIDENCE_MEDIA,CLASSIFIED,false,false,false,true,SEALED,ARCHIVED,POLICE,false,true
REC-000491,0a821995dd018501d97bf96f,CASE-00158,WOMEN_CHILD_SAFETY,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,STATE_02,VICTIM_RECORD,CLASSIFIED,true,false,false,false,OPEN,UNDER_REVIEW,POLICE,false,true
REC-000492,8a1855c9f0da9b257d4efc0b,CASE-00280,VIOLENT_CRIME,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,COURT_SUBMISSION,MEDIUM,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000493,add976587ec76c7d2c996cfb,CASE-00169,WOMEN_CHILD_SAFETY,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,CASE_DIARY,CLASSIFIED,true,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000494,fb5fe9b5c0b2f6fb1de8118b,CASE-00342,FINANCIAL_CRIME,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,STATE_01,JUVENILE_RECORD,CLASSIFIED,false,false,true,false,OPEN,ACTIVE,POLICE,false,true
REC-000495,fd49baba4e1fe802274e80fa,CASE-00342,FINANCIAL_CRIME,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,STATE_01,CASE_DIARY,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000496,c289388229db506c0792742b,CASE-00300,GENERAL_THEFT,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,STATE_03,CYBERCRIME_COMPLAINT,CLASSIFIED,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000497,7e8ccab175c754a03694eafa,CASE-00144,MISSING_PERSON,STATE_03_DIST_04_PS_02,STATE_03_DIST_04,STATE_03,CASE_DIARY,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000498,052bb27e46c08261ae984b1a,CASE-00322,VIOLENT_CRIME,STATE_03_DIST_01_PS_02,STATE_03_DIST_01,STATE_03,CYBERCRIME_COMPLAINT,HIGH,false,false,false,false,OPEN,UNDER_REVIEW,POLICE,false,true
REC-000499,c8276d8fd0deda542ffa6922,CASE-00354,GENERAL_THEFT,STATE_01_DIST_01_PS_03,STATE_01_DIST_01,STATE_01,EVIDENCE_MEDIA,CLASSIFIED,false,false,false,true,OPEN,ACTIVE,POLICE,false,true
REC-000500,755f540876cbb4154b50313c,CASE-00302,FINANCIAL_CRIME,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,STATE_03,WITNESS_STATEMENT,HIGH,false,true,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000501,5e42dfb878f0ad90838bae74,CASE-00252,MISSING_PERSON,STATE_03_DIST_03_PS_02,STATE_03_DIST_03,STATE_03,FIR_SUMMARY,LOW,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000502,ce469c06f5b0004a31df2ad3,CASE-00278,FINANCIAL_CRIME,STATE_02_DIST_01_PS_01,STATE_02_DIST_01,STATE_02,FORENSIC_REPORT,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000503,6306f9f14c804fd8a63eb60c,CASE-00071,VIOLENT_CRIME,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,STATE_02,COURT_SUBMISSION,MEDIUM,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000504,175d5a935eeacb3276aa0ab5,CASE-00337,NARCOTICS,STATE_01_DIST_04_PS_01,STATE_01_DIST_04,STATE_01,WITNESS_STATEMENT,HIGH,false,true,false,false,OPEN,ARCHIVED,POLICE,false,true
REC-000505,514216f8601919c64b5e89c6,CASE-00085,MISSING_PERSON,STATE_03_DIST_03_PS_01,STATE_03_DIST_03,STATE_03,FORENSIC_REPORT,MEDIUM,false,false,false,false,OPEN,ARCHIVED,POLICE,false,true
REC-000506,4486a471677828660c3b0e02,CASE-00103,NARCOTICS,STATE_03_DIST_03_PS_03,STATE_03_DIST_03,STATE_03,CYBERCRIME_COMPLAINT,CLASSIFIED,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000507,6133804fd5bfb391fba56083,CASE-00133,JUVENILE_PROTECTION,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,CYBERCRIME_COMPLAINT,MEDIUM,false,false,true,false,OPEN,ACTIVE,POLICE,false,true
REC-000508,3a993cc7b9f6a4ba103eaf9d,CASE-00173,FINANCIAL_CRIME,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,FIR_SUMMARY,MEDIUM,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000509,60cafb054014844b5413c674,CASE-00055,MISSING_PERSON,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,STATE_03,EVIDENCE_MEDIA,HIGH,false,false,false,true,OPEN,ACTIVE,POLICE,false,true
REC-000510,b8d1eb1153320f7d00fed69a,CASE-00254,CYBER_FRAUD,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,FORENSIC_REPORT,HIGH,false,false,false,false,OPEN,UNDER_REVIEW,POLICE,false,true
REC-000511,bccd2e37a2abdbd141306a62,CASE-00237,CYBER_FRAUD,STATE_03_DIST_02_PS_02,STATE_03_DIST_02,STATE_03,COURT_SUBMISSION,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000512,957a61b122db170092250b9c,CASE-00358,VIOLENT_CRIME,STATE_02_DIST_02_PS_02,STATE_02_DIST_02,STATE_02,EVIDENCE_MEDIA,CLASSIFIED,false,false,false,true,SEALED,ACTIVE,POLICE,false,true
REC-000513,681b4f93de08437e40966100,CASE-00333,JUVENILE_PROTECTION,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,STATE_02,VICTIM_RECORD,MEDIUM,true,false,true,false,OPEN,ACTIVE,POLICE,false,true
REC-000514,c0dfcc086c29ac7761c0efb5,CASE-00222,MISSING_PERSON,STATE_01_DIST_03_PS_02,STATE_01_DIST_03,STATE_01,FIR_SUMMARY,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000515,2f78e1f4884ee0d4cf5e7c7f,CASE-00081,WOMEN_CHILD_SAFETY,STATE_03_DIST_02_PS_01,STATE_03_DIST_02,STATE_03,CASE_DIARY,HIGH,true,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000516,dc7ebd2a3c118cae47903bf9,CASE-00270,MISSING_PERSON,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,CYBERCRIME_COMPLAINT,MEDIUM,false,false,false,false,OPEN,UNDER_REVIEW,POLICE,false,true
REC-000517,d94f39756f13edae41f5ef09,CASE-00187,CYBER_FRAUD,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,STATE_01,EVIDENCE_MEDIA,CLASSIFIED,false,false,false,true,OPEN,ACTIVE,POLICE,false,true
REC-000518,019a5823b2dbc8eb666b5e17,CASE-00160,MISSING_PERSON,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,JUVENILE_RECORD,HIGH,false,false,true,false,OPEN,ACTIVE,POLICE,false,true
REC-000519,c41b67b4eb7eaeb0d8a6bb62,CASE-00248,VIOLENT_CRIME,STATE_02_DIST_02_PS_03,STATE_02_DIST_02,STATE_02,CASE_DIARY,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000520,c0c7c557fc4406e62263bc58,CASE-00295,WOMEN_CHILD_SAFETY,STATE_01_DIST_01_PS_02,STATE_01_DIST_01,STATE_01,VICTIM_RECORD,HIGH,true,false,false,false,OPEN,ARCHIVED,POLICE,false,true
REC-000521,fdb7034b483c7023be0c105f,CASE-00240,WOMEN_CHILD_SAFETY,STATE_03_DIST_01_PS_03,STATE_03_DIST_01,STATE_03,JUVENILE_RECORD,CLASSIFIED,true,false,true,false,OPEN,ACTIVE,POLICE,false,true
REC-000522,cfbb7cb7295b99ad06465bc9,CASE-00097,VIOLENT_CRIME,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,STATE_01,CYBERCRIME_COMPLAINT,CLASSIFIED,false,false,false,false,OPEN,UNDER_REVIEW,POLICE,false,true
REC-000523,f25dca854781c5619ace3e1f,CASE-00275,WOMEN_CHILD_SAFETY,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,STATE_02,CYBERCRIME_COMPLAINT,MEDIUM,true,false,false,false,OPEN,UNDER_REVIEW,POLICE,false,true
REC-000524,7ae46b71b4a584c0098b888d,CASE-00275,WOMEN_CHILD_SAFETY,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,STATE_02,FORENSIC_REPORT,CLASSIFIED,true,false,false,false,SEALED,ACTIVE,POLICE,false,true
REC-000525,04edc1d43e8b573e63bbb971,CASE-00288,MISSING_PERSON,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,STATE_01,CASE_DIARY,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000526,270332f1bdb06706b321b054,CASE-00097,VIOLENT_CRIME,STATE_01_DIST_03_PS_03,STATE_01_DIST_03,STATE_01,COURT_SUBMISSION,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000527,792f09352a2c672d41256513,CASE-00326,JUVENILE_PROTECTION,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,STATE_02,FIR_SUMMARY,LOW,false,false,true,false,OPEN,ARCHIVED,POLICE,false,true
REC-000528,6d530f6e96b5b93268a775f8,CASE-00074,VIOLENT_CRIME,STATE_01_DIST_04_PS_03,STATE_01_DIST_04,STATE_01,COURT_SUBMISSION,MEDIUM,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000529,b1cba9b450fb8d5bb630c5a5,CASE-00049,CYBER_FRAUD,STATE_03_DIST_01_PS_02,STATE_03_DIST_01,STATE_03,FORENSIC_REPORT,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000530,293dc9e885e75ae99324c2aa,CASE-00105,NARCOTICS,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,STATE_01,CASE_DIARY,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000531,dfacd5897f32fddc86122774,CASE-00174,NARCOTICS,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,EVIDENCE_MEDIA,CLASSIFIED,false,false,false,true,OPEN,ACTIVE,POLICE,false,true
REC-000532,59cec4c3a5633ecd97648ccb,CASE-00024,FINANCIAL_CRIME,STATE_01_DIST_02_PS_01,STATE_01_DIST_02,STATE_01,FIR_SUMMARY,MEDIUM,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000533,79e579552b072a213cef497b,CASE-00349,CYBER_FRAUD,STATE_02_DIST_04_PS_02,STATE_02_DIST_04,STATE_02,CASE_DIARY,CLASSIFIED,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000534,bdfbd5d0c6ab2b6582c219bb,CASE-00055,MISSING_PERSON,STATE_03_DIST_04_PS_01,STATE_03_DIST_04,STATE_03,WITNESS_STATEMENT,CLASSIFIED,false,true,false,false,SEALED,ACTIVE,POLICE,false,true
REC-000535,19240207bff0fecd22c4073b,CASE-00318,WOMEN_CHILD_SAFETY,STATE_02_DIST_04_PS_01,STATE_02_DIST_04,STATE_02,FIR_SUMMARY,HIGH,true,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000536,66b007268423d51b9a1c9d89,CASE-00239,NARCOTICS,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,CASE_DIARY,HIGH,false,false,false,false,OPEN,UNDER_REVIEW,POLICE,false,true
REC-000537,459488c4e9b1cde4e6af43bf,CASE-00115,JUVENILE_PROTECTION,STATE_01_DIST_04_PS_03,STATE_01_DIST_04,STATE_01,FIR_SUMMARY,LOW,false,false,true,false,OPEN,ACTIVE,POLICE,false,true
REC-000538,d95f9c5d640c8816f3f8bfe6,CASE-00092,MISSING_PERSON,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,CYBERCRIME_COMPLAINT,HIGH,false,false,false,false,OPEN,UNDER_REVIEW,POLICE,false,true
REC-000539,51b0d84c84cb0038b769a6fd,CASE-00174,NARCOTICS,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,CYBERCRIME_COMPLAINT,MEDIUM,false,false,false,false,OPEN,UNDER_REVIEW,POLICE,false,true
REC-000540,4f004fd6ecff230b24cb85ac,CASE-00203,CYBER_FRAUD,STATE_02_DIST_03_PS_03,STATE_02_DIST_03,STATE_02,CASE_DIARY,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000541,e1bedec8993c859386b91f05,CASE-00184,NARCOTICS,STATE_01_DIST_02_PS_02,STATE_01_DIST_02,STATE_01,CYBERCRIME_COMPLAINT,HIGH,false,false,false,false,SEALED,ARCHIVED,POLICE,false,true
REC-000542,7a1c1d8011a25f728528d611,CASE-00110,NARCOTICS,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,STATE_02,EVIDENCE_MEDIA,CLASSIFIED,false,false,false,true,OPEN,ACTIVE,POLICE,false,true
REC-000543,de8441b1623f69a2d75ebd76,CASE-00040,MISSING_PERSON,STATE_01_DIST_04_PS_02,STATE_01_DIST_04,STATE_01,VICTIM_RECORD,HIGH,true,false,false,false,OPEN,UNDER_REVIEW,POLICE,false,true
REC-000544,d1b7d72b2a8d7ea0f0a1abcd,CASE-00241,VIOLENT_CRIME,STATE_02_DIST_03_PS_01,STATE_02_DIST_03,STATE_02,FORENSIC_REPORT,HIGH,false,false,false,false,OPEN,ARCHIVED,POLICE,false,true
REC-000545,9a0d075d9c11b2be0f4fbe2f,CASE-00327,FINANCIAL_CRIME,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,FIR_SUMMARY,LOW,false,false,false,false,OPEN,ARCHIVED,POLICE,false,true
REC-000546,9d4b84abfc514ab960faaed2,CASE-00051,VIOLENT_CRIME,STATE_03_DIST_04_PS_03,STATE_03_DIST_04,STATE_03,FIR_SUMMARY,MEDIUM,false,false,false,false,OPEN,ARCHIVED,POLICE,false,true
REC-000547,58336e9663acff35aa7b3832,CASE-00130,VIOLENT_CRIME,STATE_01_DIST_01_PS_01,STATE_01_DIST_01,STATE_01,COURT_SUBMISSION,MEDIUM,false,false,false,false,OPEN,ARCHIVED,POLICE,false,true
REC-000548,9da541f8b8af7d40230d7193,CASE-00043,MISSING_PERSON,STATE_02_DIST_01_PS_02,STATE_02_DIST_01,STATE_02,CYBERCRIME_COMPLAINT,MEDIUM,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000549,e8304b66b0ffff3d75b72fb2,CASE-00200,WOMEN_CHILD_SAFETY,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,CYBERCRIME_COMPLAINT,HIGH,true,false,false,false,OPEN,ACTIVE,POLICE,false,true
REC-000550,ae4bdf804add837567ab69ba,CASE-00200,WOMEN_CHILD_SAFETY,STATE_02_DIST_04_PS_03,STATE_02_DIST_04,STATE_02,FORENSIC_REPORT,HIGH,true,false,false,false,OPEN,UNDER_REVIEW,POLICE,false,true
REC-000551,7e1af28dadbf5d983261b8b0,CASE-00280,VIOLENT_CRIME,STATE_01_DIST_03_PS_01,STATE_01_DIST_03,STATE_01,FORENSIC_REPORT,HIGH,false,false,false,false,OPEN,ACTIVE,POLICE,false,true
