event_sequence,event_id,timestamp_utc,request_id,requester_officer_hash,requester_station_id,target_record_hash,decision,primary_reason_code,policy_version_evaluated,request_content_hash,decision_hash,explanation_hash,audit_anchor_hash,event_payload_hash,previous_event_hash,event_hash,log_signature,signature_algorithm,audit_log_version
28,a06fa262d5f0db564d6d5fb4,2026-05-27T01:24:00Z,REQ-000028,5d49251d25024e2ef906fcfa,STATE_01_DIST_01_PS_01,d8c9df09b1ba5408e3849067,escalate,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,P-2026-05-STEP2-ORACLE,7cb01874d8825bde2b41ca1451386aaffc0d9744b67471a265eea70c1a7c7e7f,8401032850503b38152ac66fc0208d770d0fd08f5afc7baa0e56ee5b93d9d3eb,1bcaf1fe16e64849c45896f177a2f7dc888922bff367081e2b78a53c67ec0e55,92a78ca502255dd5f8a7b0808dd2c99ab08b132384749eba8a2a7c26845d000e,cf63262893fc2abb03300600d1a24f383ecd78630bfedd854726b1ae209246b2,216b4be5015ad233e239a951e1c87339e0b681cde731bd04b8dc388f21b8dcf9,ae3f168b16c77243ebda993bbb1b7494fb09a6a6cb82d6cb29c70bb683023d86,b1d7d310c8fc8c9cdbe050b54b82d28e6d0c74493577dceb6aa631db9014e0fd,HMAC-SHA256-DEMO,AUDIT-2026-05-STEP3
29,7cf25eee83af15d6a1a991e4,2026-05-27T06:17:00Z,REQ-000029,f250eda449687032c1f3ce21,STATE_03_DIST_01_PS_01,e114683a25bff76e8e848d9c,deny,DENY_STALE_CASE_ASSIGNMENT,P-2026-05-STEP2-ORACLE,c1a93036e52096e8f35fd894a685dcc38350fdff9513a600dd72a8bd3d46354f,6d56fe00e615fe1f352faf2e111dbd715ef42ecf545d27dc34a8684c58a42c88,86f12cf913c40405f23897fb827838d2e225c453aef71b1a3be774e470fd0d50,b4ce1c75a254733a1200977a98d67f837935a36a7e3d1c98e67cb1255ff49bea,1728c95c4ce606a4596c0eb2cd76f1e1ece2b0f370cac3fda8ee8d6adf59665b,ae3f168b16c77243ebda993bbb1b7494fb09a6a6cb82d6cb29c70bb683023d86,1e3fd4c58623fb28d1841e63ca9b8d6e3006b7a3c04e10dbcd3196434c10ff73,65991065c4a3e4d4ad6c51e944d7c54331922b235a6d89fc9d851dd7d7101de6,HMAC-SHA256-DEMO,AUDIT-2026-05-STEP3
30,ab4c160cc752534a86cb1464,2026-05-27T05:30:00Z,REQ-000030,782ce33054ac702eb25bdce6,STATE_02_DIST_01_PS_02,855965ff849e31dc11494c47,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,P-2026-05-STEP2-ORACLE,cb9eecb54515b8831a9978cacb2e35580b83f649c81a455041bb41c0f5c5d06b,5d8293bc895634f1a02806bdf2944f7376018aba558b7215d63a39ec03bc1abb,8aee93635aa854efad94f5bcca2b165cf7928d1a5574360cfee947b0e196e80d,cac3bd5aff5625c2f25cadcd67f535207de23c36f9fee815d3208d065ae1c7da,88054e6e3dfd5004a11bea89c2c5be2a8c7401497a8a8d53e7fcec64d818db9b,1e3fd4c58623fb28d1841e63ca9b8d6e3006b7a3c04e10dbcd3196434c10ff73,315b39d320306399815826802cf3d8a6ee6cf79d3bd271a1232608c2c9b579a2,d59bb18a0a8e5ff0678082cb2b2bd493e29146123eda6ed7d1c3a0ce5fa4574c,HMAC-SHA256-DEMO,AUDIT-2026-05-STEP3
31,c281ba344c8952fa1b3c0714,2026-05-27T04:39:00Z,REQ-000031,95ff51d542090c1b60accce5,STATE_02_DIST_04_PS_01,d182fb36e66626609d08c673,deny,DENY_EXPIRED_APPROVAL_TOKEN,P-2026-05-STEP2-ORACLE,f96a872db56b0aa9f9c86f4490a3d294215ba439b13eb7663e5ce02aaf525d67,4e34de41f76351eefd9dd88eaa27fa3901aa17afdd5625df38b66b8091f5e753,6c259488af610ac9e75b78324382aff2756fdf6064ef8728c2f2b1c277852842,692ca51d100516002c1152cb979cded800aedbc17c8e5ef24ec11a8576032822,34b534260f0c0a971dabb47565777a6bca4a78b7fc24e4e0be28f9ca529c39c8,315b39d320306399815826802cf3d8a6ee6cf79d3bd271a1232608c2c9b579a2,811c1b986dd1cb115188eacdf42f50ca25c438e93e5e52bccb9a40f7639b8197,26e334582bb79db7e655aa29934b98816a965844a2d64a90f9cf47d0718fae2d,HMAC-SHA256-DEMO,AUDIT-2026-05-STEP3
32,16b0a0cfb4591d923a14d8f0,2026-05-27T07:28:00Z,REQ-000032,90740f6d12084e4c579f3454,STATE_02_DIST_04_PS_03,3c448fe6bc8192a79adae014,escalate,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,P-2026-05-STEP2-ORACLE,de8b6cc8df6ee14e1f6f5f60c08f19ed644e2af5fe064139d183f24a4df33de4,cb5d1c567ccb0f7aac85767d59d59ce9b25dfb63651f579c431f68b17ca2a630,87a5075b34f0a9e91223a19968cef800baab7480b1bbad80b754e6ed7e572aa2,99e25fda73f1434e96fb734cc5a021dd00d39f3f9228ba573d01835a8c35abee,66a4601e216eeba115172bc0d714b1fac3a0924290dc68672e2b4bdd6abb86ff,811c1b986dd1cb115188eacdf42f50ca25c438e93e5e52bccb9a40f7639b8197,c76cf92606fd41cad324fb46ff75f0284d1c12fecce0f0e4a1c9424fd200344b,2311c5f26f4dc42780afa62d676d675befff894844980a1c4797df345dbf0fb3,HMAC-SHA256-DEMO,AUDIT-2026-05-STEP3
33,6626053e62a28f55a5002025,2026-05-27T09:21:00Z,REQ-000033,b6791729f7de52114f8f5aba,STATE_01_DIST_04_PS_03,68e25cbf0ce0354dd255dd0e,allow,ALLOW_ROUTINE_CONTEXTUAL_ACCESS,P-2026-05-STEP2-ORACLE,048a1d158b730555482dafd789a6fd6bc69ac7ac7512a3d13220a56d974b8c7c,b0de426e4e2ac3cd85f3f7317b05d0b9ebf7f26bd08fc04a11cc684798f6340b,25cfb95b85976acb14bb3dfa194bdc3565bc2b7fd1988319b0574d0bc43a04fb,e39d0e75431878f28bd0b856dd261ea5a7bc0cc0c7959e9ab7cd08d17392fb0f,af2b2166369bdb18f2f6dfd18dde3ae8a626d046ff1c1860e9e4800e8af3d0c0,c76cf92606fd41cad324fb46ff75f0284d1c12fecce0f0e4a1c9424fd200344b,7c80ae59e10fdfb54e8a51ba09ff34661c563b896bbbb0bbdb936ba94ec8fe09,4ff0d38fe90fdd5ae9c738e534f101f1cb71adbcf4af30775d818a19e5eb5ac3,HMAC-SHA256-DEMO,AUDIT-2026-05-STEP3
34,8aad824867e3dc26d02fb365,2026-05-27T03:58:00Z,REQ-000034,733b1499389b250473119b5c,STATE_01_DIST_04_PS_03,e2ff4d5969aefec4bef47d9d,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,P-2026-05-STEP2-ORACLE,18f812f0d6ac1c808d9a4461e32de8ed1871e29a11ee6c2cf633052b918dbba1,071dd7124a1f1b0bd44f7e7e49f1de9a6a1bc7fbd344d650f7299cc2e72fec81,db09af567347b60afad50f3e415260d30e7ec9a84dbbf515a60e39d8c0382116,318c0eb67fe2366c4172284ea6b27a1c1598322328b0ae82e7377af7ec7527e2,6462c5074d0a18a3b0233e16f8b7d6aceb8ef5f1a390c4d1b44fd240bcf9fa32,7c80ae59e10fdfb54e8a51ba09ff34661c563b896bbbb0bbdb936ba94ec8fe09,f4dda0ec3da2b0deab50858470c257091a22b20da83b8ae5b31296aa763347e3,ff7011556b2fc39ed8715dddef1a1fd0087dd1aba1a2a9c2c825e95b1a2d27df,HMAC-SHA256-DEMO,AUDIT-2026-05-STEP3
35,2ec9e0ff3f2e931ddedfe386,2026-05-27T07:00:00Z,REQ-000035,b012e7e4d1319033c362fb26,STATE_01_DIST_03_PS_03,9fce236a36075cd6bcd8860b,deny,DENY_EXPIRED_APPROVAL_TOKEN,P-2026-05-STEP2-ORACLE,fae3a97370bd91752b33c7478addfe650d290c62236ff30375350050b273cee3,6b1dcd979d69c99719840e626663f041d7cfa62704b76c2b436cdacbd805c5eb,c16bd98a4d9bd5a326e5de0400c6deaab2d57db3c40d16a21dbeffe570526a91,4c9676ab7cfc0d42e060095fdc31ce23c861ef0547dda5ef480fc17d8e9ec28d,b55b53ce6fc4126aae0d990794ac2b9ffac7daea6b8ebb8615f0d9fa48cce9df,f4dda0ec3da2b0deab50858470c257091a22b20da83b8ae5b31296aa763347e3,e3e5b58ef020cbeee45a56ccd9f63d14dfdbbb23f7c9d6dc403a6c1cb6318dc6,315125a562b7d679e46e3c42e507126ab4ff97360bee927e7dd4ee4b68eacf24,HMAC-SHA256-DEMO,AUDIT-2026-05-STEP3
36,6dfa22e8b8f6af6e8b5c791f,2026-05-27T07:48:00Z,REQ-000036,1086c897162d91ce96d22b8e,STATE_01_DIST_04_PS_02,9cf76f652fcb60053f1a781e,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,P-2026-05-STEP2-ORACLE,84bb0be919e60db4792dd3c9bc8273ca7d7f4538136a3ff41f637a213a194aca,031d1d0ca6c955ef38ef55583546782ca69ee403f943bf14aa23f56c77c430ee,967d5d7fad45f3579448b2f1fd491e0c70e3036e7907bd1c5ab603e4876dd76a,70878281046454ba8917b97cb3d8a9b3a3b50bec21edb362b1340486ac7d3392,7b65e7f7157b85e8e7f65888574017711bd424c3296cca666003eb6450b6173e,e3e5b58ef020cbeee45a56ccd9f63d14dfdbbb23f7c9d6dc403a6c1cb6318dc6,66ce9c1319d122644531d0e5ed80ba1fb0d48dcda901fce983a4eb6efdcefe0c,1a7e0f459dccc451591bf5eefc8251de15d63f70c41188196448f91467b9e05e,HMAC-SHA256-DEMO,AUDIT-2026-05-STEP3
37,0167b28e6f16ff4a5e43ea56,2026-05-27T09:52:00Z,REQ-000037,fe341f3994ddbba307367393,STATE_02_DIST_02_PS_01,a0f405d28cc064a49ae643d4,deny,DENY_SEALED_RECORD_WITHOUT_COURT_CONTEXT,P-2026-05-STEP2-ORACLE,cfe861740fdee84f914b37377833e90833bdc80f2d8cccd8f7513fcac136a434,1427b184ad96e57781433cb4e3ba2d012cd797c316c595f616e82305a1b79a05,9ec91dca344c1f0abd376cf29f560bb87538ca0a1ad223df6bddd4b698fbd886,a5b7cb56ee7f102ee25f3ae4583f913096e4657ffe158c49de5217b720bba743,c4d9cf2b9f4c4d49500c2a6fdaad41f9ac836e8e0ce3d1cbd5258f89beb64d8c,66ce9c1319d122644531d0e5ed80ba1fb0d48dcda901fce983a4eb6efdcefe0c,6b0aa55b6fdcc1b2260f5580f38fca1eb5d01efbde5c414a5dbe3d78628e1024,176c83f1c6100ae9453ad503c91a91cf40b32412fc859f1dc1afce585960cb8b,HMAC-SHA256-DEMO,AUDIT-2026-05-STEP3
38,9df62f1367045f9ba772d386,2026-05-27T08:52:00Z,REQ-000038,f04272809174dac17c3936fd,STATE_02_DIST_04_PS_03,0a4ebe96de8201efc315bad5,allow,ALLOW_ROUTINE_CONTEXTUAL_ACCESS,P-2026-05-STEP2-ORACLE,4640c81a7a17d359ee8fcd3caadf8952cbf38e6153e3e52e554f66caffbb127a,f14b3d2798eab3e6f7a622d6fe0c4ca3e42098ddf4ef9c313869d90aa2de2194,3bf84b4571e41a0560e9a01246a96c4942814dd65bde8e4abeeb9409171bb3b1,d04e2d69ae8712795027f8c41799ee69800c3acb987c574f8ecf3982b74fb0e9,670fa8591ea4821b0f2d7e41d60a4120c35c73a7a0f4ab941d1c381b3ced2f99,6b0aa55b6fdcc1b2260f5580f38fca1eb5d01efbde5c414a5dbe3d78628e1024,c47ebc4701ea464b0d63d5a5271ef8fb4de8288d214e33b215eabfab63878e34,e0063d97e13e998d578a9cc8e9a1dd0569bc7d2abaa70564bbb9fdcbcc3a1e02,HMAC-SHA256-DEMO,AUDIT-2026-05-STEP3
39,10ae7d02c70011838d385efb,2026-05-27T04:33:00Z,REQ-000039,bbef3f90be1083101e51c0b0,STATE_02_DIST_03_PS_02,667e91a0b9ccb9078757d9fa,escalate,ESCALATE_SEALED_RECORD_REVIEW_REQUIRED,P-2026-05-STEP2-ORACLE,0a4f515bc87f712a3d02298068d4ea9653bdba70bc5ace2d262a8574dd69097e,bdc960d17938f5de4fe994c7ecd725e5a25fd4d71703a9d0c5bcd2eb22ce1b33,813826acf4123222e6a09d135aa999a197e461aadb6f113cacbb77eb796f2931,b4bd236def3786667bc6ba9b883b7949f6760d59c549f9534698d40e15e6fe86,a5632b88632ba11c26a48e5e6b39448f1ab310c48cb2a0268ea13be47a50d4b6,c47ebc4701ea464b0d63d5a5271ef8fb4de8288d214e33b215eabfab63878e34,eb04d23e4c391e632e2fd592605084f2bad4be645b9e50f20da2b0aea574f571,7cd2dc071573290897db9d872befaec54fbe8435543fe8132b7da3abd952aba6,HMAC-SHA256-DEMO,AUDIT-2026-05-STEP3
40,d69f1b476c848d4d7d374a8f,2026-05-27T09:20:00Z,REQ-000040,614c14e8c660d73ace97d265,STATE_03_DIST_03_PS_01,71f432c3cd7c3375e794a73c,deny,DENY_APPROVAL_ACTION_WITHOUT_SUPERVISOR_RANK,P-2026-05-STEP2-ORACLE,f15599db275b980accb78299d16c6c6c18cc554af8b46327fe5d9a2f18d75673,112620b829eca8479dce7a46bdf96e1eaed3fc58f4e4999569b0cddb906ee167,1fc648dd7700462f4f70b3cca16dd1d936316871a7a7b3f0f82d37c7be14c223,14d0642dccfd8b8fa9629338be64e7c7734f354ffb8f7119549bc4b56ca21229,90af68a909fdc95a47143e431a59d8a555a12204428146dd1fd80084a7823c1a,eb04d23e4c391e632e2fd592605084f2bad4be645b9e50f20da2b0aea574f571,43acdeffd1a63354f5e0b4bc98d2425db38d4692b287cec7b66f3e49d7a24e22,4f68865e92bbcbcddc0644183b30a60f0977605288fc525da9b04216bd11d3df,HMAC-SHA256-DEMO,AUDIT-2026-05-STEP3
41,b485de61f3b4403c002d7bb9,2026-05-27T11:37:00Z,REQ-000041,4fe847ab79de841540c7b990,STATE_01_DIST_02_PS_02,1fb453252f4bdc939ef6f6df,allow,ALLOW_ROUTINE_CONTEXTUAL_ACCESS,P-2026-05-STEP2-ORACLE,fb82251290d8ee9be749c120a294cd8ada7e3e8e4ffb7ba0de3ad3023b1cb26b,d3bbf19ca825b803c15abe460039d82c74c9570dbd2d3e90489caced5f5a3217,f142f076e6809caa9d56bc6b01f8ae7a3cea994bff9e9470a56e05853f63c1f2,b9c2f7483463d4770a835fd1fd2b94c50887df2bbe362724e62c1f5251fa472b,c5192d26a82d49347245848f56ac30442ae794432245f74f2ec982fb57119639,43acdeffd1a63354f5e0b4bc98d2425db38d4692b287cec7b66f3e49d7a24e22,a1c8141346dc0bdf01c47d096b8c9c29d035136a4c6ebf5116b99e55a4b95182,b02cfe5bfc081f916fd13011290188f255fa4d15e290b1a4cf3d3aff9026ea68,HMAC-SHA256-DEMO,AUDIT-2026-05-STEP3
42,c8bd73fd40b42a3b1603e064,2026-05-27T01:24:00Z,REQ-000042,6adbebf965a8665f8e3dd8db,STATE_02_DIST_03_PS_03,48758dbc1a6f7f4934133647,escalate,ESCALATE_EMERGENCY_REVIEW_REQUIRED,P-2026-05-STEP2-ORACLE,6cc642b535d2f3be88235b2ecc419735f7a2da0042b4bcfc18116f0c37fc070f,f4a293cb9c0a9f89884a416ed20a2cf8856692ffa0891cbb698eaa8ed373ddca,5bfd563d5e403ed94be0dd7ba1225dafa6bd7dc21261ea9f1531bb0a0248bbf1,e837141f410c6f9ff36f2666a5a24599ef0063631ce4677a5199a05dd99a635f,64a39e0945c24b25754dd24f4fd6b9db11dcf7efc2da0502a4b6069b05e93782,a1c8141346dc0bdf01c47d096b8c9c29d035136a4c6ebf5116b99e55a4b95182,af15dac01f8a9ed70e301d08896f03a65ca8d8702743e0ebaad3b81abd7eda07,2ed752b7cca9b89a9f9adc9344e4b24e5e4803e1c01f2046398f587a5ad6f6b9,HMAC-SHA256-DEMO,AUDIT-2026-05-STEP3
43,0c7d0a304ae07763018a8bbc,2026-05-27T04:18:00Z,REQ-000043,3344e545d464730d22df7101,STATE_03_DIST_04_PS_03,39a638e6937d73cd596e9733,allow,ALLOW_ROUTINE_CONTEXTUAL_ACCESS,P-2026-05-STEP2-ORACLE,dd9bde7aceec3d640c5007fb048f45f68b6b81c6d3ba68e9c3dfa2087a9f3938,85d73b118e1c5f1e432167fab9c71e79ca161b47328ad11445d96dd64eeec74a,5bd386956996dc8394dd3dcbea238997929669de9ba1903376955fd6809e70bf,bd56cc821590ac37f75076422342c2d245c45ae3bee8c0ee714c96e119a0cc17,f78750a77a7f66612e91c1223bf4d1013072ff675e660afc70cb56c7cb669e8d,af15dac01f8a9ed70e301d08896f03a65ca8d8702743e0ebaad3b81abd7eda07,69e6008ddd85ecb077f5681f0f9cb2d2609645d940dc47623ba8015097ab258e,40aa6f47cb709f8ed8293792bc99864443aeedf52a481c3ac01d29b1df4fa4fb,HMAC-SHA256-DEMO,AUDIT-2026-05-STEP3
44,69166bebd9aab0f5cadef812,2026-05-27T08:04:00Z,REQ-000044,fed71b6f957fb445cdad7897,STATE_03_DIST_04_PS_01,08442f216d5a7556f4be1bca,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,P-2026-05-STEP2-ORACLE,791d9f4e6a8a797feb9de2f88e9bca50882d0a1a332465ce8bd949643d253cd1,91e12273eab04e0a86f7244204e1dce2014a5cd3f4549d91d59aa76bcfeb8a89,2962b930c7b7243efd7ab079a1de0de7a8989589b5f8ab241a9ca76fd917deb8,60bfbbb8fbf62890c7fe9801209bee26221d48041624c855803def05eea50e8f,816eac283b7d51ba107f4d3504ce109ff98fd24b5fbad01fbd363f0a6e06f76f,69e6008ddd85ecb077f5681f0f9cb2d2609645d940dc47623ba8015097ab258e,4dc79f45ff1732fe4c69974162d10d15b2ff936a9e6d82cf9f1a1503a9d3e155,8fec893c4ed29973089609083c571c29f3dfdb7cebd9fca90ba70094b55833d7,HMAC-SHA256-DEMO,AUDIT-2026-05-STEP3
45,86b3b17758419afb3e572307,2026-05-27T07:30:00Z,REQ-000045,5f299dc3f248e4c74232aab4,STATE_02_DIST_04_PS_01,3112e0ab29be6240dec84019,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,P-2026-05-STEP2-ORACLE,bae3bfc4d7578f92e292b504d74fb54b87c4d0aa6ddee1813f3201914d68fe3b,6d7f5422e0915303931b21e30f337fc89de863ef3178ebfe987687135917fffc,bd3457249df140e44546f8f70609bbe05a0caaf9a003d5c25b5b2f4d25bd7e8f,eb3b7fa37e90457261b184706f7ef9413c7b77399da70700820594ec0b10bfbb,15a95fc5733595e712e4eb27089cae92e933c5e6c863f6da878f687cb3eba6b9,4dc79f45ff1732fe4c69974162d10d15b2ff936a9e6d82cf9f1a1503a9d3e155,20000e54495cacd46054d78df18cdcf3583c61c81c5aae770667227c92d9848b,f45484fe3316b96e4a712cb050f066136285975014758f430809b1c263d90a88,HMAC-SHA256-DEMO,AUDIT-2026-05-STEP3
46,0c374d66b24f7cfbd4b2c747,2026-05-27T11:30:00Z,REQ-000046,c0fc3111ae7a563a9f54250e,STATE_02_DIST_03_PS_02,49e726acc09722614f006236,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,P-2026-05-STEP2-ORACLE,1f3cfd8cabf362abd5759fbca34d0ec42b29cb34d91f106b4ef29831eaf10ac4,35f9f6d1b679a46097e44e0165873fb0a96c2c27c1ac5f7c19c96a3c3f742485,812d68507fb75926c28900cc47856ad0722fbc5159a6f92752302c765bc849c3,4ff5c80f9706cc375ed678ecf733fb5182ff40eaef7cd101a30d9051b92ecb6b,e479e150f3947df822edffc5261caee3894364b2ee24aa70dd06838ef4054880,20000e54495cacd46054d78df18cdcf3583c61c81c5aae770667227c92d9848b,bf8ba9359cb280da75b7603ea030af31f3a89dfd37f3f425f587f9aad7c3fa5c,139539bce4883e7a7f0e164a4755eca4308c943a53945b1779b7619a47181057,HMAC-SHA256-DEMO,AUDIT-2026-05-STEP3
47,fa0b4e9c2c13313ef1139d33,2026-05-27T09:24:00Z,REQ-000047,29e63067f87e22c26e60f375,STATE_01_DIST_04_PS_03,993302f952e97c82aaeeeeba,deny,DENY_INACTIVE_CREDENTIAL,P-2026-05-STEP2-ORACLE,36aaa0b525a5a3dbaad763364a010b368aa7f8625c5d77ee84aa313818fb84cc,15ea7ab40a2eea557b06ed0741fd9b77ab1cad299a510588ab54eab83229036d,6101ca15402d1c4edbc0cda87d8c18b4b8d2a79ed11d164c8ba23db45e300bab,b7f2cb630766c8070e60a455033b352d5e9c2073fc0ecb32e84ec59e1f884444,abde79da388e334c45185d0fa245e7895db9b5988bb659baa88e9354f33766fb,bf8ba9359cb280da75b7603ea030af31f3a89dfd37f3f425f587f9aad7c3fa5c,21c48a804aa73dda6a031b38e97de9871477962d040c519924d6c0965bc67829,684387815f00af8356677b2c704fdf396514bb9d5e29aefebccfad2853115208,HMAC-SHA256-DEMO,AUDIT-2026-05-STEP3
48,0686fbbf08828b5d35f099f4,2026-05-27T07:12:00Z,REQ-000048,e246494264abad2f32845507,STATE_02_DIST_03_PS_03,21cd1407a639ec217457fb46,escalate,ESCALATE_CROSS_JURISDICTION_SENSITIVE_RECORD,P-2026-05-STEP2-ORACLE,44fead1725c9ad81ca776ec1f016b1ca776b2aab724fb13dbd659f5596249e11,89740829cd236b5c673c6b1deccdad1e6eab0eb8aa9a45736eb9fb4021b87863,515d754cf032a0f71f88b94912520cd2daa632e81f29f92964f4da1a946f2432,efcbfcb0f5e6c7b8439a530be6182653e7b82b49951bc27d1bf16e1bf85e061f,4bdf619575d60f011c677024c9daf2b63261c0263fd4870ebd066bc1eb51572d,21c48a804aa73dda6a031b38e97de9871477962d040c519924d6c0965bc67829,ff7868a30813b587b769eab49a42197f3a6f0b594ce7f6284ee1fd15536057ce,920b6cfb6a14e731d4a49f2074c05ae3f0369c4d2d1fe66465ffff67976e4b77,HMAC-SHA256-DEMO,AUDIT-2026-05-STEP3
49,f004ebdaef359d048412434c,2026-05-27T01:38:00Z,REQ-000049,b91bac32e23ee5afdb826394,STATE_01_DIST_03_PS_02,bd50a8e4e50ac9f99d20af26,allow,ALLOW_ROUTINE_CONTEXTUAL_ACCESS,P-2026-05-STEP2-ORACLE,cf367af3d45b8ea9b919797ebf8a71e43f4f7c2020f9c6ce8e3c85795dcd97da,09f2bb57cbdebadce5bd13cac0eecf2f15aeabbf162d93084085501a282022be,81cdeb0b7186fe25ecf16ad1f7819b65f8379de20e73464b5547d0eab5c5ae19,cfbac01fffc9b1295869bc3ef8cc7341832daa2896353698db5e7f1a711baf25,8c0e40d92da285c9cafcf265994474ab6e7a284d2cbfb1d3cc8e762b2422be05,ff7868a30813b587b769eab49a42197f3a6f0b594ce7f6284ee1fd15536057ce,7918eb1e889ac530381837e7065f47130ffe998f3f4751ae34654df0617ed56e,ca7a45b5476e20c1a7945672fe6ff42f76b7059c4ae91cf081aa0b0fa4e3a5f8,HMAC-SHA256-DEMO,AUDIT-2026-05-STEP3
50,f49cf9902e6dd32513215907,2026-05-27T08:20:00Z,REQ-000050,3928cce83c394fe536f56bf5,STATE_02_DIST_02_PS_01,66c1f1634fd4515b8f74f8fa,escalate,ESCALATE_EMERGENCY_REVIEW_REQUIRED,P-2026-05-STEP2-ORACLE,081d5bea46ac4f03a323bbdbf9af91dab7da83327bbb391888564b2113f60ad5,9964766981d7539bdb97b72a5b5cd6e9f6018ece640fbc946f4e6cc358c6ef63,003ec71c228bb698321f912c8e936769f7aca82fe4204ba4bfa6c132ce871e1e,4b8652143232bb36bb7c94a47173ca61141080fafca600810be4a826be50595e,d06a29270194fce04f55aa534a7a4af69efc4ee61006826e79e97d7ebe89ca09,7918eb1e889ac530381837e7065f47130ffe998f3f4751ae34654df0617ed56e,bc1a8646240093d84499e9fb338da385b30513f4ba885fe6d506741c981c44b1,c9f5ac36aa6745f70eb3eaf447313f4647c81c77f0901ff7fe09262d68a1d5bc,HMAC-SHA256-DEMO,AUDIT-2026-05-STEP3
51,0e76ea756ee29605333e18a8,2026-05-27T05:06:00Z,REQ-000051,80474f2be101fe342f3d27b8,STATE_02_DIST_01_PS_02,698b4ee210401c7be744cc1d,deny,DENY_EXPIRED_APPROVAL_TOKEN,P-2026-05-STEP2-ORACLE,164d4ae210db348b366abccf5c5f69f187fd006a3cd5a311c471df509146a12a,32423f29515bcd0ec2ef6a11447c4fb6bd7f22efc3af5e006542feac3fcee130,9dea77ef99347be48e5b4d1af3d235f9b169e5b0452502397ffc533a3ce689c4,a21212ba257c56d25eb955859e61c640a275f0cffac969881f6e0f38c959eb6c,a579c61637a81eaa5fae677a9701e55a57c2608bc7aa268d5d9cfdf1ec413e3e,bc1a8646240093d84499e9fb338da385b30513f4ba885fe6d506741c981c44b1,f01431e75ed2b81ac672580369af9465c1352c1d84f4fd90b835a62699c49080,a2d3f2d22aff4cea6d342622ec51138268eef6a5a27addadac0214119dee5446,HMAC-SHA256-DEMO,AUDIT-2026-05-STEP3
52,4a57367748160b4292a4af19,2026-05-27T13:52:00Z,REQ-000052,4718492e22f05239e76383dd,STATE_03_DIST_02_PS_01,c8574da02d53b2b3900286b3,escalate,ESCALATE_PRIVACY_SENSITIVE_RECORD,P-2026-05-STEP2-ORACLE,08dd840cfb300bf8c0942bb5dc22d692edc7bee345cc40f920b4a8c05779a0f7,fe95f6a0d2ca269a139a758d2af21de425bfe2541258865ac1a353262394a0ca,501ef191645ff5568c8886194bc773488953118468defe751b5d5bf968fa5117,6eb05d29ec9bc0a240a35ff396fcf813a3e59b1c54115e7767b458ae506fd071,0f0dd17d0f60c11632e46e35448fb087b26cbf15d07da00605c3bb2b12d77ac2,f01431e75ed2b81ac672580369af9465c1352c1d84f4fd90b835a62699c49080,e0bd9785e6edc75fc00c0c6c4a8de3d34a06a8ad698b13e807f05342e87b6fb2,cf19802991afcbdb102919cfb416ab12b1c8c09530d67fb5a872c1ad767ae915,HMAC-SHA256-DEMO,AUDIT-2026-05-STEP3
53,3ce403bd8c5bb8f632dc19a4,2026-05-27T04:25:00Z,REQ-000053,bacbc9ea0ca5c88caca1fb35,STATE_02_DIST_04_PS_02,eff1115c482447753dc310ac,deny,DENY_INACTIVE_CREDENTIAL,P-2026-05-STEP2-ORACLE,d5ef27f65a1bc400cb31147a206d371ac221866da462a778396bf1edf94c33e4,8aaf1ebd056bf8f3278d8981bc2e407ad80fb7695e1c71d4a572b15d1b47c8d4,98d165745395a46e959895cd05dd6a8d807f0011c1efbc76c82c784ebbc6bf13,a39ca8b33096adc8842333f5c590f0bd3f09a7a8651c5b3f3c3d85fad1a17c2c,957facc504341f351b34ddaa4c5debd1fbf9408289262edd3592adf69d176866,e0bd9785e6edc75fc00c0c6c4a8de3d34a06a8ad698b13e807f05342e87b6fb2,4b571c54082bf31ad4181448d34fa07ead6ee1023cf360d99ef572b5faf0a8dd,c1103f5b5d7acf14b4fc786f98df7723cf6f42cbb18de4725b6ea6e618e27bea,HMAC-SHA256-DEMO,AUDIT-2026-05-STEP3
